datetime,respondent_code,respondent_name,fuel_type,type_name,value,units
2024-04-22 19:00:00,NE,New England,WND,Wind,697.0,megawatthours
2024-04-22 20:00:00,NE,New England,WND,Wind,714.0,megawatthours
2024-04-22 21:00:00,NE,New England,WND,Wind,719.0,megawatthours
2024-04-22 22:00:00,NE,New England,WND,Wind,668.0,megawatthours
2024-04-22 23:00:00,NE,New England,WND,Wind,506.0,megawatthours
2024-04-23 00:00:00,NE,New England,WND,Wind,312.0,megawatthours
2024-04-23 01:00:00,NE,New England,WND,Wind,270.0,megawatthours
2024-04-23 02:00:00,NE,New England,WND,Wind,204.0,megawatthours
2024-04-23 03:00:00,NE,New England,WND,Wind,141.0,megawatthours
2024-04-23 04:00:00,NE,New England,WND,Wind,111.0,megawatthours
2024-04-23 05:00:00,NE,New England,WND,Wind,87.0,megawatthours
2024-04-23 06:00:00,NE,New England,WND,Wind,132.0,megawatthours
2024-04-23 07:00:00,NE,New England,WND,Wind,192.0,megawatthours
2024-04-23 08:00:00,NE,New England,WND,Wind,286.0,megawatthours
2024-04-23 09:00:00,NE,New England,WND,Wind,395.0,megawatthours
2024-04-23 10:00:00,NE,New England,WND,Wind,534.0,megawatthours
2024-04-23 11:00:00,NE,New England,WND,Wind,515.0,megawatthours
2024-04-23 12:00:00,NE,New England,WND,Wind,452.0,megawatthours
2024-04-23 13:00:00,NE,New England,WND,Wind,383.0,megawatthours
2024-04-23 14:00:00,NE,New England,WND,Wind,373.0,megawatthours
2024-04-23 15:00:00,NE,New England,WND,Wind,379.0,megawatthours
2024-04-23 16:00:00,NE,New England,WND,Wind,479.0,megawatthours
2024-04-23 17:00:00,NE,New England,WND,Wind,430.0,megawatthours
2024-04-23 18:00:00,NE,New England,WND,Wind,456.0,megawatthours
2024-04-23 19:00:00,NE,New England,WND,Wind,549.0,megawatthours
2024-04-23 20:00:00,NE,New England,WND,Wind,607.0,megawatthours
2024-04-23 21:00:00,NE,New England,WND,Wind,635.0,megawatthours
2024-04-23 22:00:00,NE,New England,WND,Wind,721.0,megawatthours
2024-04-23 23:00:00,NE,New England,WND,Wind,653.0,megawatthours
2024-04-24 00:00:00,NE,New England,WND,Wind,610.0,megawatthours
2024-04-24 01:00:00,NE,New England,WND,Wind,609.0,megawatthours
2024-04-24 02:00:00,NE,New England,WND,Wind,577.0,megawatthours
2024-04-24 03:00:00,NE,New England,WND,Wind,539.0,megawatthours
2024-04-24 04:00:00,NE,New England,WND,Wind,546.0,megawatthours
2024-04-24 05:00:00,NE,New England,WND,Wind,547.0,megawatthours
2024-04-24 06:00:00,NE,New England,WND,Wind,521.0,megawatthours
2024-04-24 07:00:00,NE,New England,WND,Wind,484.0,megawatthours
2024-04-24 08:00:00,NE,New England,WND,Wind,420.0,megawatthours
2024-04-24 09:00:00,NE,New England,WND,Wind,425.0,megawatthours
2024-04-24 10:00:00,NE,New England,WND,Wind,376.0,megawatthours
2024-04-24 11:00:00,NE,New England,WND,Wind,378.0,megawatthours
2024-04-24 12:00:00,NE,New England,WND,Wind,316.0,megawatthours
2024-04-24 13:00:00,NE,New England,WND,Wind,282.0,megawatthours
2024-04-24 14:00:00,NE,New England,WND,Wind,297.0,megawatthours
2024-04-24 15:00:00,NE,New England,WND,Wind,269.0,megawatthours
2024-04-24 16:00:00,NE,New England,WND,Wind,268.0,megawatthours
2024-04-24 17:00:00,NE,New England,WND,Wind,274.0,megawatthours
2024-04-24 18:00:00,NE,New England,WND,Wind,308.0,megawatthours
2024-04-24 19:00:00,NE,New England,WND,Wind,422.0,megawatthours
2024-04-24 20:00:00,NE,New England,WND,Wind,549.0,megawatthours
2024-04-24 21:00:00,NE,New England,WND,Wind,729.0,megawatthours
2024-04-24 22:00:00,NE,New England,WND,Wind,821.0,megawatthours
2024-04-24 23:00:00,NE,New England,WND,Wind,960.0,megawatthours
2024-04-25 00:00:00,NE,New England,WND,Wind,1109.0,megawatthours
2024-04-25 01:00:00,NE,New England,WND,Wind,1060.0,megawatthours
2024-04-25 02:00:00,NE,New England,WND,Wind,945.0,megawatthours
2024-04-25 03:00:00,NE,New England,WND,Wind,974.0,megawatthours
2024-04-25 04:00:00,NE,New England,WND,Wind,1001.0,megawatthours
2024-04-25 05:00:00,NE,New England,WND,Wind,995.0,megawatthours
2024-04-25 06:00:00,NE,New England,WND,Wind,1006.0,megawatthours
2024-04-25 07:00:00,NE,New England,WND,Wind,991.0,megawatthours
2024-04-25 08:00:00,NE,New England,WND,Wind,992.0,megawatthours
2024-04-25 09:00:00,NE,New England,WND,Wind,985.0,megawatthours
2024-04-25 10:00:00,NE,New England,WND,Wind,946.0,megawatthours
2024-04-25 11:00:00,NE,New England,WND,Wind,875.0,megawatthours
2024-04-25 12:00:00,NE,New England,WND,Wind,896.0,megawatthours
2024-04-25 13:00:00,NE,New England,WND,Wind,872.0,megawatthours
2024-04-25 14:00:00,NE,New England,WND,Wind,762.0,megawatthours
2024-04-25 15:00:00,NE,New England,WND,Wind,635.0,megawatthours
2024-04-25 16:00:00,NE,New England,WND,Wind,564.0,megawatthours
2024-04-25 17:00:00,NE,New England,WND,Wind,542.0,megawatthours
2024-04-25 18:00:00,NE,New England,WND,Wind,544.0,megawatthours
2024-04-25 19:00:00,NE,New England,WND,Wind,558.0,megawatthours
2024-04-25 20:00:00,NE,New England,WND,Wind,474.0,megawatthours
2024-04-25 21:00:00,NE,New England,WND,Wind,488.0,megawatthours
2024-04-25 22:00:00,NE,New England,WND,Wind,460.0,megawatthours
2024-04-25 23:00:00,NE,New England,WND,Wind,422.0,megawatthours
2024-04-26 00:00:00,NE,New England,WND,Wind,314.0,megawatthours
2024-04-26 01:00:00,NE,New England,WND,Wind,283.0,megawatthours
2024-04-26 02:00:00,NE,New England,WND,Wind,235.0,megawatthours
2024-04-26 03:00:00,NE,New England,WND,Wind,202.0,megawatthours
2024-04-26 04:00:00,NE,New England,WND,Wind,205.0,megawatthours
2024-04-26 05:00:00,NE,New England,WND,Wind,187.0,megawatthours
2024-04-26 06:00:00,NE,New England,WND,Wind,158.0,megawatthours
2024-04-26 07:00:00,NE,New England,WND,Wind,160.0,megawatthours
2024-04-26 08:00:00,NE,New England,WND,Wind,183.0,megawatthours
2024-04-26 09:00:00,NE,New England,WND,Wind,216.0,megawatthours
2024-04-26 10:00:00,NE,New England,WND,Wind,214.0,megawatthours
2024-04-26 11:00:00,NE,New England,WND,Wind,185.0,megawatthours
2024-04-26 12:00:00,NE,New England,WND,Wind,116.0,megawatthours
2024-04-26 13:00:00,NE,New England,WND,Wind,130.0,megawatthours
2024-04-26 14:00:00,NE,New England,WND,Wind,176.0,megawatthours
2024-04-26 15:00:00,NE,New England,WND,Wind,256.0,megawatthours
2024-04-26 16:00:00,NE,New England,WND,Wind,225.0,megawatthours
2024-04-26 17:00:00,NE,New England,WND,Wind,205.0,megawatthours
2024-04-26 18:00:00,NE,New England,WND,Wind,231.0,megawatthours
2024-04-26 19:00:00,NE,New England,WND,Wind,232.0,megawatthours
2024-04-26 20:00:00,NE,New England,WND,Wind,254.0,megawatthours
2024-04-26 21:00:00,NE,New England,WND,Wind,281.0,megawatthours
2024-04-26 22:00:00,NE,New England,WND,Wind,277.0,megawatthours
2024-04-26 23:00:00,NE,New England,WND,Wind,225.0,megawatthours
2024-04-27 00:00:00,NE,New England,WND,Wind,114.0,megawatthours
2024-04-27 01:00:00,NE,New England,WND,Wind,66.0,megawatthours
2024-04-27 02:00:00,NE,New England,WND,Wind,41.0,megawatthours
2024-04-27 03:00:00,NE,New England,WND,Wind,38.0,megawatthours
2024-04-27 04:00:00,NE,New England,WND,Wind,35.0,megawatthours
2024-04-27 05:00:00,NE,New England,WND,Wind,26.0,megawatthours
2024-04-27 06:00:00,NE,New England,WND,Wind,34.0,megawatthours
2024-04-27 07:00:00,NE,New England,WND,Wind,43.0,megawatthours
2024-04-27 08:00:00,NE,New England,WND,Wind,63.0,megawatthours
2024-04-27 09:00:00,NE,New England,WND,Wind,66.0,megawatthours
2024-04-27 10:00:00,NE,New England,WND,Wind,64.0,megawatthours
2024-04-27 11:00:00,NE,New England,WND,Wind,93.0,megawatthours
2024-04-27 12:00:00,NE,New England,WND,Wind,78.0,megawatthours
2024-04-27 13:00:00,NE,New England,WND,Wind,44.0,megawatthours
2024-04-27 14:00:00,NE,New England,WND,Wind,30.0,megawatthours
2024-04-27 15:00:00,NE,New England,WND,Wind,34.0,megawatthours
2024-04-27 16:00:00,NE,New England,WND,Wind,46.0,megawatthours
2024-04-27 17:00:00,NE,New England,WND,Wind,63.0,megawatthours
2024-04-27 18:00:00,NE,New England,WND,Wind,91.0,megawatthours
2024-04-27 19:00:00,NE,New England,WND,Wind,131.0,megawatthours
2024-04-27 20:00:00,NE,New England,WND,Wind,172.0,megawatthours
2024-04-27 21:00:00,NE,New England,WND,Wind,200.0,megawatthours
2024-04-27 22:00:00,NE,New England,WND,Wind,215.0,megawatthours
2024-04-27 23:00:00,NE,New England,WND,Wind,225.0,megawatthours
2024-04-28 00:00:00,NE,New England,WND,Wind,270.0,megawatthours
2024-04-28 01:00:00,NE,New England,WND,Wind,408.0,megawatthours
2024-04-28 02:00:00,NE,New England,WND,Wind,455.0,megawatthours
2024-04-28 03:00:00,NE,New England,WND,Wind,501.0,megawatthours
2024-04-28 04:00:00,NE,New England,WND,Wind,547.0,megawatthours
2024-04-28 05:00:00,NE,New England,WND,Wind,553.0,megawatthours
2024-04-28 06:00:00,NE,New England,WND,Wind,558.0,megawatthours
2024-04-28 07:00:00,NE,New England,WND,Wind,474.0,megawatthours
2024-04-28 08:00:00,NE,New England,WND,Wind,458.0,megawatthours
2024-04-28 09:00:00,NE,New England,WND,Wind,456.0,megawatthours
2024-04-28 10:00:00,NE,New England,WND,Wind,514.0,megawatthours
2024-04-28 11:00:00,NE,New England,WND,Wind,568.0,megawatthours
2024-04-28 12:00:00,NE,New England,WND,Wind,530.0,megawatthours
2024-04-28 13:00:00,NE,New England,WND,Wind,497.0,megawatthours
2024-04-28 14:00:00,NE,New England,WND,Wind,488.0,megawatthours
2024-04-28 15:00:00,NE,New England,WND,Wind,423.0,megawatthours
2024-04-28 16:00:00,NE,New England,WND,Wind,346.0,megawatthours
2024-04-28 17:00:00,NE,New England,WND,Wind,352.0,megawatthours
2024-04-28 18:00:00,NE,New England,WND,Wind,307.0,megawatthours
2024-04-28 19:00:00,NE,New England,WND,Wind,274.0,megawatthours
2024-04-28 20:00:00,NE,New England,WND,Wind,279.0,megawatthours
2024-04-28 21:00:00,NE,New England,WND,Wind,333.0,megawatthours
2024-04-28 22:00:00,NE,New England,WND,Wind,352.0,megawatthours
2024-04-28 23:00:00,NE,New England,WND,Wind,372.0,megawatthours
2024-04-29 00:00:00,NE,New England,WND,Wind,380.0,megawatthours
2024-04-29 01:00:00,NE,New England,WND,Wind,441.0,megawatthours
2024-04-29 02:00:00,NE,New England,WND,Wind,504.0,megawatthours
2024-04-29 03:00:00,NE,New England,WND,Wind,578.0,megawatthours
2024-04-29 04:00:00,NE,New England,WND,Wind,634.0,megawatthours
2024-04-29 05:00:00,NE,New England,WND,Wind,666.0,megawatthours
2024-04-29 06:00:00,NE,New England,WND,Wind,733.0,megawatthours
2024-04-29 07:00:00,NE,New England,WND,Wind,825.0,megawatthours
2024-04-29 08:00:00,NE,New England,WND,Wind,868.0,megawatthours
2024-04-29 09:00:00,NE,New England,WND,Wind,890.0,megawatthours
2024-04-29 10:00:00,NE,New England,WND,Wind,923.0,megawatthours
2024-04-29 11:00:00,NE,New England,WND,Wind,856.0,megawatthours
2024-04-29 12:00:00,NE,New England,WND,Wind,798.0,megawatthours
2024-04-29 13:00:00,NE,New England,WND,Wind,699.0,megawatthours
2024-04-29 14:00:00,NE,New England,WND,Wind,546.0,megawatthours
2024-04-29 15:00:00,NE,New England,WND,Wind,526.0,megawatthours
2024-04-29 16:00:00,NE,New England,WND,Wind,527.0,megawatthours
2024-04-29 17:00:00,NE,New England,WND,Wind,479.0,megawatthours
2024-04-29 18:00:00,NE,New England,WND,Wind,507.0,megawatthours
2024-04-29 19:00:00,NE,New England,WND,Wind,502.0,megawatthours
2024-04-29 20:00:00,NE,New England,WND,Wind,502.0,megawatthours
2024-04-29 21:00:00,NE,New England,WND,Wind,432.0,megawatthours
2024-04-29 22:00:00,NE,New England,WND,Wind,409.0,megawatthours
2024-04-29 23:00:00,NE,New England,WND,Wind,398.0,megawatthours
2024-04-30 00:00:00,NE,New England,WND,Wind,343.0,megawatthours
2024-04-30 01:00:00,NE,New England,WND,Wind,309.0,megawatthours
2024-04-30 02:00:00,NE,New England,WND,Wind,301.0,megawatthours
2024-04-30 03:00:00,NE,New England,WND,Wind,345.0,megawatthours
2024-04-30 04:00:00,NE,New England,WND,Wind,367.0,megawatthours
2024-04-30 05:00:00,NE,New England,WND,Wind,373.0,megawatthours
2024-04-30 06:00:00,NE,New England,WND,Wind,422.0,megawatthours
2024-04-30 07:00:00,NE,New England,WND,Wind,435.0,megawatthours
2024-04-30 08:00:00,NE,New England,WND,Wind,465.0,megawatthours
2024-04-30 09:00:00,NE,New England,WND,Wind,455.0,megawatthours
2024-04-30 10:00:00,NE,New England,WND,Wind,376.0,megawatthours
2024-04-30 11:00:00,NE,New England,WND,Wind,334.0,megawatthours
2024-04-30 12:00:00,NE,New England,WND,Wind,310.0,megawatthours
2024-04-30 13:00:00,NE,New England,WND,Wind,290.0,megawatthours
2024-04-30 14:00:00,NE,New England,WND,Wind,281.0,megawatthours
2024-04-30 15:00:00,NE,New England,WND,Wind,280.0,megawatthours
2024-04-30 16:00:00,NE,New England,WND,Wind,238.0,megawatthours
2024-04-30 17:00:00,NE,New England,WND,Wind,173.0,megawatthours
2024-04-30 18:00:00,NE,New England,WND,Wind,134.0,megawatthours
2024-04-30 19:00:00,NE,New England,WND,Wind,138.0,megawatthours
2024-04-30 20:00:00,NE,New England,WND,Wind,147.0,megawatthours
2024-04-30 21:00:00,NE,New England,WND,Wind,168.0,megawatthours
2024-04-30 22:00:00,NE,New England,WND,Wind,152.0,megawatthours
2024-04-30 23:00:00,NE,New England,WND,Wind,125.0,megawatthours
2024-05-01 00:00:00,NE,New England,WND,Wind,151.0,megawatthours
2024-05-01 01:00:00,NE,New England,WND,Wind,146.0,megawatthours
2024-05-01 02:00:00,NE,New England,WND,Wind,144.0,megawatthours
2024-05-01 03:00:00,NE,New England,WND,Wind,127.0,megawatthours
2024-05-01 04:00:00,NE,New England,WND,Wind,75.0,megawatthours
2024-05-01 05:00:00,NE,New England,WND,Wind,77.0,megawatthours
2024-05-01 06:00:00,NE,New England,WND,Wind,75.0,megawatthours
2024-05-01 07:00:00,NE,New England,WND,Wind,76.0,megawatthours
2024-05-01 08:00:00,NE,New England,WND,Wind,66.0,megawatthours
2024-05-01 09:00:00,NE,New England,WND,Wind,61.0,megawatthours
2024-05-01 10:00:00,NE,New England,WND,Wind,63.0,megawatthours
2024-05-01 11:00:00,NE,New England,WND,Wind,53.0,megawatthours
2024-05-01 12:00:00,NE,New England,WND,Wind,35.0,megawatthours
2024-05-01 13:00:00,NE,New England,WND,Wind,20.0,megawatthours
2024-05-01 14:00:00,NE,New England,WND,Wind,12.0,megawatthours
2024-05-01 15:00:00,NE,New England,WND,Wind,12.0,megawatthours
2024-05-01 16:00:00,NE,New England,WND,Wind,7.0,megawatthours
2024-05-01 17:00:00,NE,New England,WND,Wind,8.0,megawatthours
2024-05-01 18:00:00,NE,New England,WND,Wind,8.0,megawatthours
2024-05-01 19:00:00,NE,New England,WND,Wind,9.0,megawatthours
2024-05-01 20:00:00,NE,New England,WND,Wind,13.0,megawatthours
2024-05-01 21:00:00,NE,New England,WND,Wind,19.0,megawatthours
2024-05-01 22:00:00,NE,New England,WND,Wind,24.0,megawatthours
2024-05-01 23:00:00,NE,New England,WND,Wind,34.0,megawatthours
2024-05-02 00:00:00,NE,New England,WND,Wind,59.0,megawatthours
2024-05-02 01:00:00,NE,New England,WND,Wind,133.0,megawatthours
2024-05-02 02:00:00,NE,New England,WND,Wind,152.0,megawatthours
2024-05-02 03:00:00,NE,New England,WND,Wind,153.0,megawatthours
2024-05-02 04:00:00,NE,New England,WND,Wind,133.0,megawatthours
2024-05-02 05:00:00,NE,New England,WND,Wind,143.0,megawatthours
2024-05-02 06:00:00,NE,New England,WND,Wind,161.0,megawatthours
2024-05-02 07:00:00,NE,New England,WND,Wind,170.0,megawatthours
2024-05-02 08:00:00,NE,New England,WND,Wind,167.0,megawatthours
2024-05-02 09:00:00,NE,New England,WND,Wind,182.0,megawatthours
2024-05-02 10:00:00,NE,New England,WND,Wind,176.0,megawatthours
2024-05-02 11:00:00,NE,New England,WND,Wind,144.0,megawatthours
2024-05-02 12:00:00,NE,New England,WND,Wind,106.0,megawatthours
2024-05-02 13:00:00,NE,New England,WND,Wind,117.0,megawatthours
2024-05-02 14:00:00,NE,New England,WND,Wind,135.0,megawatthours
2024-05-02 15:00:00,NE,New England,WND,Wind,137.0,megawatthours
2024-05-02 16:00:00,NE,New England,WND,Wind,116.0,megawatthours
2024-05-02 17:00:00,NE,New England,WND,Wind,115.0,megawatthours
2024-05-02 18:00:00,NE,New England,WND,Wind,162.0,megawatthours
2024-05-02 19:00:00,NE,New England,WND,Wind,186.0,megawatthours
2024-05-02 20:00:00,NE,New England,WND,Wind,185.0,megawatthours
2024-05-02 21:00:00,NE,New England,WND,Wind,159.0,megawatthours
2024-05-02 22:00:00,NE,New England,WND,Wind,151.0,megawatthours
2024-05-02 23:00:00,NE,New England,WND,Wind,132.0,megawatthours
2024-05-03 00:00:00,NE,New England,WND,Wind,109.0,megawatthours
2024-05-03 01:00:00,NE,New England,WND,Wind,107.0,megawatthours
2024-05-03 02:00:00,NE,New England,WND,Wind,131.0,megawatthours
2024-05-03 03:00:00,NE,New England,WND,Wind,157.0,megawatthours
2024-05-03 04:00:00,NE,New England,WND,Wind,190.0,megawatthours
2024-05-03 05:00:00,NE,New England,WND,Wind,162.0,megawatthours
2024-05-03 06:00:00,NE,New England,WND,Wind,169.0,megawatthours
2024-05-03 07:00:00,NE,New England,WND,Wind,189.0,megawatthours
2024-05-03 08:00:00,NE,New England,WND,Wind,176.0,megawatthours
2024-05-03 09:00:00,NE,New England,WND,Wind,180.0,megawatthours
2024-05-03 10:00:00,NE,New England,WND,Wind,175.0,megawatthours
2024-05-03 11:00:00,NE,New England,WND,Wind,193.0,megawatthours
2024-05-03 12:00:00,NE,New England,WND,Wind,158.0,megawatthours
2024-05-03 13:00:00,NE,New England,WND,Wind,137.0,megawatthours
2024-05-03 14:00:00,NE,New England,WND,Wind,154.0,megawatthours
2024-05-03 15:00:00,NE,New England,WND,Wind,166.0,megawatthours
2024-05-03 16:00:00,NE,New England,WND,Wind,170.0,megawatthours
2024-05-03 17:00:00,NE,New England,WND,Wind,117.0,megawatthours
2024-05-03 18:00:00,NE,New England,WND,Wind,81.0,megawatthours
2024-05-03 19:00:00,NE,New England,WND,Wind,62.0,megawatthours
2024-05-03 20:00:00,NE,New England,WND,Wind,52.0,megawatthours
2024-05-03 21:00:00,NE,New England,WND,Wind,54.0,megawatthours
2024-05-03 22:00:00,NE,New England,WND,Wind,59.0,megawatthours
2024-05-03 23:00:00,NE,New England,WND,Wind,61.0,megawatthours
2024-05-04 00:00:00,NE,New England,WND,Wind,89.0,megawatthours
2024-05-04 01:00:00,NE,New England,WND,Wind,158.0,megawatthours
2024-05-04 02:00:00,NE,New England,WND,Wind,188.0,megawatthours
2024-05-04 03:00:00,NE,New England,WND,Wind,187.0,megawatthours
2024-05-04 04:00:00,NE,New England,WND,Wind,197.0,megawatthours
2024-05-04 05:00:00,NE,New England,WND,Wind,193.0,megawatthours
2024-05-04 06:00:00,NE,New England,WND,Wind,197.0,megawatthours
2024-05-04 07:00:00,NE,New England,WND,Wind,205.0,megawatthours
2024-05-04 08:00:00,NE,New England,WND,Wind,175.0,megawatthours
2024-05-04 09:00:00,NE,New England,WND,Wind,168.0,megawatthours
2024-05-04 10:00:00,NE,New England,WND,Wind,136.0,megawatthours
2024-05-04 11:00:00,NE,New England,WND,Wind,146.0,megawatthours
2024-05-04 12:00:00,NE,New England,WND,Wind,111.0,megawatthours
2024-05-04 13:00:00,NE,New England,WND,Wind,80.0,megawatthours
2024-05-04 14:00:00,NE,New England,WND,Wind,55.0,megawatthours
2024-05-04 15:00:00,NE,New England,WND,Wind,52.0,megawatthours
2024-05-04 16:00:00,NE,New England,WND,Wind,48.0,megawatthours
2024-05-04 17:00:00,NE,New England,WND,Wind,49.0,megawatthours
2024-05-04 18:00:00,NE,New England,WND,Wind,55.0,megawatthours
2024-05-04 19:00:00,NE,New England,WND,Wind,70.0,megawatthours
2024-05-04 20:00:00,NE,New England,WND,Wind,86.0,megawatthours
2024-05-04 21:00:00,NE,New England,WND,Wind,112.0,megawatthours
2024-05-04 22:00:00,NE,New England,WND,Wind,156.0,megawatthours
2024-05-04 23:00:00,NE,New England,WND,Wind,204.0,megawatthours
2024-05-05 00:00:00,NE,New England,WND,Wind,229.0,megawatthours
2024-05-05 01:00:00,NE,New England,WND,Wind,243.0,megawatthours
2024-05-05 02:00:00,NE,New England,WND,Wind,284.0,megawatthours
2024-05-05 03:00:00,NE,New England,WND,Wind,281.0,megawatthours
2024-05-05 04:00:00,NE,New England,WND,Wind,255.0,megawatthours
2024-05-05 05:00:00,NE,New England,WND,Wind,241.0,megawatthours
2024-05-05 06:00:00,NE,New England,WND,Wind,245.0,megawatthours
2024-05-05 07:00:00,NE,New England,WND,Wind,234.0,megawatthours
2024-05-05 08:00:00,NE,New England,WND,Wind,210.0,megawatthours
2024-05-05 09:00:00,NE,New England,WND,Wind,220.0,megawatthours
2024-05-05 10:00:00,NE,New England,WND,Wind,261.0,megawatthours
2024-05-05 11:00:00,NE,New England,WND,Wind,297.0,megawatthours
2024-05-05 12:00:00,NE,New England,WND,Wind,292.0,megawatthours
2024-05-05 13:00:00,NE,New England,WND,Wind,319.0,megawatthours
2024-05-05 14:00:00,NE,New England,WND,Wind,353.0,megawatthours
2024-05-05 15:00:00,NE,New England,WND,Wind,386.0,megawatthours
2024-05-05 16:00:00,NE,New England,WND,Wind,422.0,megawatthours
2024-05-05 17:00:00,NE,New England,WND,Wind,454.0,megawatthours
2024-05-05 18:00:00,NE,New England,WND,Wind,492.0,megawatthours
2024-05-05 19:00:00,NE,New England,WND,Wind,576.0,megawatthours
2024-05-05 20:00:00,NE,New England,WND,Wind,613.0,megawatthours
2024-05-05 21:00:00,NE,New England,WND,Wind,621.0,megawatthours
2024-05-05 22:00:00,NE,New England,WND,Wind,587.0,megawatthours
2024-05-05 23:00:00,NE,New England,WND,Wind,608.0,megawatthours
